transform,k,file,value_type,scope,variant,patlen,n_records_hit,n_available,mode_offset,expected_by_chance
xor,9,b,v1_ID01,per_identity,i16BE_x10,2,7,7,272,0.0001068115234375
xor,12,b,v1_ID01,per_identity,u16LE_x10,2,7,7,196,0.0001068115234375
xor,12,b,v1_ID01,per_identity,i16LE_x10,2,7,7,196,0.0001068115234375
xor,12,b,v1_ID01,per_identity,u16BE_x10,2,7,7,197,0.0001068115234375
xor,12,b,v1_ID01,per_identity,i16BE_x10,2,7,7,197,0.0001068115234375
xor,12,b,v1_ID01,per_identity,bcd_normal,2,7,7,196,0.0001068115234375
xor,12,b,v2_ID01,per_identity,u16LE_x10,2,7,7,412,0.0001068115234375
xor,12,b,v2_ID01,per_identity,i16LE_x10,2,7,7,412,0.0001068115234375
xor,19,b,v1_ID01,per_identity,u16BE_x1,2,7,7,323,0.0001068115234375
xor,19,b,v1_ID01,per_identity,i16BE_x1,2,7,7,323,0.0001068115234375
xor,22,b,v2_ID01,per_identity,u16LE_x100,2,7,7,174,0.0001068115234375
xor,22,b,v2_ID01,per_identity,i16LE_x100,2,7,7,174,0.0001068115234375
xor,24,b,v1_ID01,per_identity,u16LE_x10,2,7,7,197,0.0001068115234375
xor,24,b,v1_ID01,per_identity,i16LE_x10,2,7,7,197,0.0001068115234375
xor,24,b,v1_ID01,per_identity,u16BE_x10,2,7,7,196,0.0001068115234375
xor,24,b,v1_ID01,per_identity,i16BE_x10,2,7,7,196,0.0001068115234375
xor,24,b,v1_ID01,per_identity,bcd_normal,2,7,7,197,0.0001068115234375
xor,29,b,v1_ID01,per_identity,u16LE_x10,2,7,7,272,0.0001068115234375
xor,29,b,v1_ID01,per_identity,i16LE_x10,2,7,7,272,0.0001068115234375
xor,29,b,v1_ID01,per_identity,bcd_normal,2,7,7,272,0.0001068115234375
xor,43,b,v1_ID01,per_identity,u16LE_x1,2,7,7,93,0.0001068115234375
xor,43,b,v1_ID01,per_identity,i16LE_x1,2,7,7,93,0.0001068115234375
xor,56,b,v1_ID01,per_identity,u16LE_x100,2,7,7,201,0.0001068115234375
xor,57,b,v1_ID01,per_identity,bcd_swapped,2,7,7,298,0.0001068115234375
xor,76,b,v1_ID01,per_identity,u16LE_x10,2,7,7,334,0.0001068115234375
xor,76,b,v1_ID01,per_identity,i16LE_x10,2,7,7,334,0.0001068115234375
xor,76,b,v1_ID01,per_identity,bcd_normal,2,7,7,334,0.0001068115234375
xor,78,b,v2_ID01,per_identity,bcd_swapped,2,7,7,387,0.0001068115234375
xor,88,b,v1_ID01,per_identity,u16BE_x10,2,7,7,334,0.0001068115234375
xor,88,b,v1_ID01,per_identity,i16BE_x10,2,7,7,334,0.0001068115234375
xor,100,b,v1_ID01,per_identity,u16LE_x100,2,7,7,181,0.0001068115234375
xor,128,b,v1_ID01,per_identity,u16BE_x100,2,7,7,275,0.0001068115234375
xor,129,b,v1_ID01,per_identity,bcd_swapped,2,7,7,206,0.0001068115234375
xor,136,b,v1_ID01,per_identity,u16LE_x1,2,7,7,323,0.0001068115234375
xor,136,b,v1_ID01,per_identity,i16LE_x1,2,7,7,323,0.0001068115234375
xor,144,b,v1_ID01,per_identity,bcd_swapped,2,7,7,383,0.0001068115234375
xor,147,b,v2_ID01,per_identity,u16BE_x1,2,7,7,302,0.0001068115234375
xor,147,b,v2_ID01,per_identity,i16BE_x1,2,7,7,302,0.0001068115234375
xor,176,b,v1_ID01,per_identity,u16BE_x1,2,7,7,93,0.0001068115234375
xor,176,b,v1_ID01,per_identity,i16BE_x1,2,7,7,93,0.0001068115234375
xor,176,b,v1_ID01,per_identity,u16BE_x100,2,7,7,201,0.0001068115234375
xor,179,b,v2_ID01,per_identity,bcd_swapped,2,7,7,205,0.0001068115234375
xor,196,b,v1_ID01,per_identity,bcd_swapped,2,7,7,65,0.0001068115234375
xor,198,b,v2_ID01,per_identity,u16BE_x10,2,7,7,412,0.0001068115234375
xor,198,b,v2_ID01,per_identity,i16BE_x10,2,7,7,412,0.0001068115234375
xor,211,b,v2_ID01,per_identity,bcd_normal,2,7,7,326,0.0001068115234375
xor,213,b,v2_ID01,per_identity,u16LE_x1,2,7,7,302,0.0001068115234375
xor,213,b,v2_ID01,per_identity,i16LE_x1,2,7,7,302,0.0001068115234375
xor,213,b,v2_ID01,per_identity,u16BE_x100,2,7,7,174,0.0001068115234375
xor,213,b,v2_ID01,per_identity,i16BE_x100,2,7,7,174,0.0001068115234375
xor,236,b,v1_ID01,per_identity,u16BE_x100,2,7,7,181,0.0001068115234375
xor,251,b,v2_ID01,per_identity,bcd_swapped,2,7,7,117,0.0001068115234375
xor,20,b,v2_ID08,per_identity,u16BE_x100,2,9,9,101,0.0001373291015625
xor,20,b,v2_ID08,per_identity,i16BE_x100,2,9,9,101,0.0001373291015625
xor,47,b,v2_ID08,per_identity,u16LE_x1,2,9,9,52,0.0001373291015625
xor,47,b,v2_ID08,per_identity,i16LE_x1,2,9,9,52,0.0001373291015625
xor,52,b,v1_ID08,per_identity,u16LE_x1,2,9,9,60,0.0001373291015625
xor,52,b,v1_ID08,per_identity,i16LE_x1,2,9,9,60,0.0001373291015625
xor,91,b,v1_ID08,per_identity,u16BE_x1,2,9,9,60,0.0001373291015625
xor,91,b,v1_ID08,per_identity,i16BE_x1,2,9,9,60,0.0001373291015625
xor,93,b,v2_ID08,per_identity,u16BE_x1,2,9,9,52,0.0001373291015625
xor,93,b,v2_ID08,per_identity,i16BE_x1,2,9,9,52,0.0001373291015625
xor,152,b,v2_ID08,per_identity,u16BE_x10,2,9,9,21,0.0001373291015625
xor,152,b,v2_ID08,per_identity,i16BE_x10,2,9,9,21,0.0001373291015625
xor,165,b,v1_ID08,per_identity,u16LE_x1,2,9,9,72,0.0001373291015625
xor,165,b,v1_ID08,per_identity,i16LE_x1,2,9,9,72,0.0001373291015625
xor,176,b,v2_ID08,per_identity,u16LE_x100,2,9,9,101,0.0001373291015625
xor,176,b,v2_ID08,per_identity,i16LE_x100,2,9,9,101,0.0001373291015625
xor,202,b,v1_ID08,per_identity,u16BE_x1,2,9,9,72,0.0001373291015625
xor,202,b,v1_ID08,per_identity,i16BE_x1,2,9,9,72,0.0001373291015625
xor,232,b,v2_ID08,per_identity,u16LE_x10,2,9,9,21,0.0001373291015625
xor,232,b,v2_ID08,per_identity,i16LE_x10,2,9,9,21,0.0001373291015625
xor,3,b,v1_ID05,per_identity,bcd_normal,2,5,5,11,7.62939453125e-05
xor,7,b,v1_ID05,per_identity,bcd_normal,2,5,5,289,7.62939453125e-05
xor,16,b,v1_ID05,per_identity,bcd_normal,2,5,5,53,7.62939453125e-05
xor,16,b,v1_ID05,per_identity,bcd_swapped,2,5,5,280,7.62939453125e-05
xor,20,b,v1_ID05,per_identity,bcd_swapped,2,5,5,304,7.62939453125e-05
xor,26,b,v1_ID05,per_identity,bcd_swapped,2,5,5,25,7.62939453125e-05
xor,27,b,v1_ID05,per_identity,bcd_swapped,2,5,5,121,7.62939453125e-05
xor,35,b,v1_ID05,per_identity,bcd_normal,2,5,5,280,7.62939453125e-05
xor,35,b,v1_ID05,per_identity,bcd_swapped,2,5,5,53,7.62939453125e-05
xor,39,b,v1_ID05,per_identity,bcd_normal,2,5,5,304,7.62939453125e-05
xor,40,b,v1_ID05,per_identity,bcd_normal,2,5,5,121,7.62939453125e-05
xor,41,b,v1_ID05,per_identity,bcd_normal,2,5,5,25,7.62939453125e-05
xor,48,b,v1_ID05,per_identity,bcd_swapped,2,5,5,11,7.62939453125e-05
xor,52,b,v1_ID05,per_identity,bcd_swapped,2,5,5,289,7.62939453125e-05
xor,66,b,v1_ID05,per_identity,bcd_normal,2,5,5,197,7.62939453125e-05
xor,76,b,v1_ID05,per_identity,bcd_normal,2,5,5,18,7.62939453125e-05
xor,81,b,v2_ID05,per_identity,u16LE_x10,2,5,5,266,7.62939453125e-05
xor,81,b,v2_ID05,per_identity,i16LE_x10,2,5,5,266,7.62939453125e-05
xor,83,b,v1_ID05,per_identity,u16BE_x10,2,5,5,145,7.62939453125e-05
xor,83,b,v1_ID05,per_identity,i16BE_x10,2,5,5,145,7.62939453125e-05
xor,83,b,v1_ID05,per_identity,bcd_normal,2,5,5,282,7.62939453125e-05
xor,84,b,v1_ID05,per_identity,bcd_normal,2,5,5,211,7.62939453125e-05
xor,85,b,v1_ID05,per_identity,bcd_normal,2,5,5,30,7.62939453125e-05
xor,86,b,v1_ID05,per_identity,bcd_normal,2,5,5,262,7.62939453125e-05
xor,87,b,v1_ID05,per_identity,bcd_normal,2,5,5,270,7.62939453125e-05
xor,88,b,v1_ID05,per_identity,bcd_normal,2,5,5,35,7.62939453125e-05
xor,91,b,v1_ID05,per_identity,bcd_normal,2,5,5,143,7.62939453125e-05
xor,96,b,v1_ID05,per_identity,bcd_swapped,2,5,5,282,7.62939453125e-05
xor,96,b,v2_ID05,per_identity,bcd_swapped,2,5,5,296,7.62939453125e-05
xor,100,b,v1_ID05,per_identity,bcd_swapped,2,5,5,270,7.62939453125e-05
xor,101,b,v1_ID05,per_identity,bcd_swapped,2,5,5,262,7.62939453125e-05
xor,102,b,v1_ID05,per_identity,bcd_swapped,2,5,5,30,7.62939453125e-05
xor,103,b,v1_ID05,per_identity,bcd_swapped,2,5,5,211,7.62939453125e-05
xor,104,b,v1_ID05,per_identity,bcd_swapped,2,5,5,143,7.62939453125e-05
xor,107,b,v1_ID05,per_identity,bcd_swapped,2,5,5,35,7.62939453125e-05
xor,113,b,v1_ID05,per_identity,bcd_swapped,2,5,5,197,7.62939453125e-05
xor,127,b,v1_ID05,per_identity,bcd_swapped,2,5,5,18,7.62939453125e-05
xor,134,b,v1_ID05,per_identity,bcd_normal,2,5,5,146,7.62939453125e-05
xor,142,b,v1_ID05,per_identity,u16LE_x10,2,5,5,145,7.62939453125e-05
xor,142,b,v1_ID05,per_identity,i16LE_x10,2,5,5,145,7.62939453125e-05
xor,149,b,v1_ID05,per_identity,bcd_normal,2,5,5,229,7.62939453125e-05
xor,166,b,v1_ID05,per_identity,bcd_swapped,2,5,5,229,7.62939453125e-05
xor,181,b,v1_ID05,per_identity,bcd_swapped,2,5,5,146,7.62939453125e-05
xor,221,b,v2_ID05,per_identity,u16BE_x10,2,5,5,266,7.62939453125e-05
xor,221,b,v2_ID05,per_identity,i16BE_x10,2,5,5,266,7.62939453125e-05
xor,25,b,v1_ID03a,per_identity,u16BE_x10,2,4,4,122,6.103515625e-05
xor,25,b,v1_ID03a,per_identity,i16BE_x10,2,4,4,122,6.103515625e-05
xor,45,b,v1_ID03a,per_identity,u16LE_x10,2,4,4,18,6.103515625e-05
xor,45,b,v1_ID03a,per_identity,i16LE_x10,2,4,4,18,6.103515625e-05
xor,49,b,v2_ID03a,per_identity,bcd_swapped,2,4,4,302,6.103515625e-05
xor,72,b,v2_ID03a,per_identity,u16LE_x1,2,4,4,283,6.103515625e-05
xor,72,b,v2_ID03a,per_identity,i16LE_x1,2,4,4,283,6.103515625e-05
xor,81,b,v2_ID03a,per_identity,u16BE_x100,2,4,4,56,6.103515625e-05
xor,81,b,v2_ID03a,per_identity,i16BE_x100,2,4,4,56,6.103515625e-05
xor,129,b,v2_ID03a,per_identity,u16LE_x10,2,4,4,254,6.103515625e-05
xor,129,b,v2_ID03a,per_identity,i16LE_x10,2,4,4,254,6.103515625e-05
xor,156,b,v2_ID03a,per_identity,u16BE_x1,2,4,4,283,6.103515625e-05
xor,156,b,v2_ID03a,per_identity,i16BE_x1,2,4,4,283,6.103515625e-05
xor,193,b,v2_ID03a,per_identity,u16BE_x10,2,4,4,254,6.103515625e-05
xor,193,b,v2_ID03a,per_identity,i16BE_x10,2,4,4,254,6.103515625e-05
xor,198,b,v1_ID03a,per_identity,u16BE_x10,2,4,4,18,6.103515625e-05
xor,198,b,v1_ID03a,per_identity,i16BE_x10,2,4,4,18,6.103515625e-05
xor,211,b,v2_ID03a,per_identity,u16LE_x100,2,4,4,56,6.103515625e-05
xor,211,b,v2_ID03a,per_identity,i16LE_x100,2,4,4,56,6.103515625e-05
xor,223,b,v1_ID03a,per_identity,bcd_normal,2,4,4,159,6.103515625e-05
xor,242,b,v1_ID03a,per_identity,u16LE_x10,2,4,4,122,6.103515625e-05
xor,242,b,v1_ID03a,per_identity,i16LE_x10,2,4,4,122,6.103515625e-05
raw,,a,global_sentinel_a,global,u16BE_x1,2,1,1,16777,0.26873779296875
raw,,a,global_sentinel_a,global,i16BE_x1,2,1,1,16777,0.26873779296875
raw,,a,global_sentinel_a,global,u16LE_x10,2,1,1,17352,0.26873779296875
raw,,a,global_sentinel_a,global,i16LE_x10,2,1,1,17352,0.26873779296875
xor,1,a,global_sentinel_a,global,u16BE_x1,2,3,1,-1,0.26873779296875
xor,1,a,global_sentinel_a,global,i16BE_x1,2,3,1,-1,0.26873779296875
xor,1,a,global_sentinel_a,global,u16LE_x100,2,3,1,-1,0.26873779296875
xor,1,a,global_sentinel_a,global,i16LE_x100,2,3,1,-1,0.26873779296875
xor,2,a,global_sentinel_a,global,u16LE_x1,2,3,1,-1,0.26873779296875
xor,2,a,global_sentinel_a,global,i16LE_x1,2,3,1,-1,0.26873779296875
xor,3,a,global_sentinel_a,global,u16LE_x1,2,1,1,16777,0.26873779296875
xor,3,a,global_sentinel_a,global,i16LE_x1,2,1,1,16777,0.26873779296875
xor,4,a,global_sentinel_a,global,u16LE_x1,2,6,1,-1,0.26873779296875
xor,4,a,global_sentinel_a,global,i16LE_x1,2,6,1,-1,0.26873779296875
xor,4,a,global_sentinel_a,global,u16LE_x10,2,3,1,-1,0.26873779296875
xor,4,a,global_sentinel_a,global,i16LE_x10,2,3,1,-1,0.26873779296875
xor,5,a,global_sentinel_a,global,u16BE_x1,2,4,1,-1,0.26873779296875
xor,5,a,global_sentinel_a,global,i16BE_x1,2,4,1,-1,0.26873779296875
xor,6,a,global_sentinel_a,global,u16LE_x1,2,4,1,-1,0.26873779296875
xor,6,a,global_sentinel_a,global,i16LE_x1,2,4,1,-1,0.26873779296875
xor,7,a,global_sentinel_a,global,u16BE_x1,2,6,1,-1,0.26873779296875
xor,7,a,global_sentinel_a,global,i16BE_x1,2,6,1,-1,0.26873779296875
xor,8,a,global_sentinel_a,global,u16LE_x1,2,10,1,-1,0.26873779296875
xor,8,a,global_sentinel_a,global,i16LE_x1,2,10,1,-1,0.26873779296875
xor,9,a,global_sentinel_a,global,u16BE_x1,2,7,1,-1,0.26873779296875
xor,9,a,global_sentinel_a,global,i16BE_x1,2,7,1,-1,0.26873779296875
xor,9,a,global_sentinel_a,global,u16LE_x100,2,4,1,-1,0.26873779296875
xor,9,a,global_sentinel_a,global,i16LE_x100,2,4,1,-1,0.26873779296875
xor,10,a,global_sentinel_a,global,u16LE_x1,2,7,1,-1,0.26873779296875
xor,10,a,global_sentinel_a,global,i16LE_x1,2,7,1,-1,0.26873779296875
xor,10,a,global_sentinel_a,global,u16LE_x10,2,1,1,6847,0.26873779296875
xor,10,a,global_sentinel_a,global,i16LE_x10,2,1,1,6847,0.26873779296875
xor,10,a,global_sentinel_a,global,u16LE_x100,2,16,1,-1,0.26873779296875
xor,10,a,global_sentinel_a,global,i16LE_x100,2,16,1,-1,0.26873779296875
xor,10,a,global_sentinel_a,global,u16BE_x100,2,3,1,-1,0.26873779296875
xor,10,a,global_sentinel_a,global,i16BE_x100,2,3,1,-1,0.26873779296875
xor,11,a,global_sentinel_a,global,u16BE_x1,2,10,1,-1,0.26873779296875
xor,11,a,global_sentinel_a,global,i16BE_x1,2,10,1,-1,0.26873779296875
xor,11,a,global_sentinel_a,global,u16LE_x10,2,1,1,3860,0.26873779296875
xor,11,a,global_sentinel_a,global,i16LE_x10,2,1,1,3860,0.26873779296875
xor,11,a,global_sentinel_a,global,u16LE_x100,2,2,1,-1,0.26873779296875
xor,11,a,global_sentinel_a,global,i16LE_x100,2,2,1,-1,0.26873779296875
xor,13,a,global_sentinel_a,global,u16BE_x10,2,1,1,1848,0.26873779296875
xor,13,a,global_sentinel_a,global,i16BE_x10,2,1,1,1848,0.26873779296875
xor,14,a,global_sentinel_a,global,u16BE_x100,2,1,1,15460,0.26873779296875
xor,14,a,global_sentinel_a,global,i16BE_x100,2,1,1,15460,0.26873779296875
xor,15,a,global_sentinel_a,global,u16LE_x100,2,1,1,4551,0.26873779296875
xor,15,a,global_sentinel_a,global,i16LE_x100,2,1,1,4551,0.26873779296875
xor,16,a,global_sentinel_a,global,u16LE_x1,2,6,1,-1,0.26873779296875
xor,16,a,global_sentinel_a,global,i16LE_x1,2,6,1,-1,0.26873779296875
xor,16,a,global_sentinel_a,global,u16BE_x100,2,4,1,-1,0.26873779296875
xor,16,a,global_sentinel_a,global,i16BE_x100,2,4,1,-1,0.26873779296875
xor,17,a,global_sentinel_a,global,u16LE_x1,2,1,1,746,0.26873779296875
xor,17,a,global_sentinel_a,global,i16LE_x1,2,1,1,746,0.26873779296875
xor,17,a,global_sentinel_a,global,u16BE_x1,2,5,1,-1,0.26873779296875
xor,17,a,global_sentinel_a,global,i16BE_x1,2,5,1,-1,0.26873779296875
xor,17,a,global_sentinel_a,global,u16LE_x10,2,1,1,1848,0.26873779296875
xor,17,a,global_sentinel_a,global,i16LE_x10,2,1,1,1848,0.26873779296875
xor,18,a,global_sentinel_a,global,u16LE_x1,2,5,1,-1,0.26873779296875
xor,18,a,global_sentinel_a,global,i16LE_x1,2,5,1,-1,0.26873779296875
xor,18,a,global_sentinel_a,global,u16BE_x1,2,1,1,746,0.26873779296875
xor,18,a,global_sentinel_a,global,i16BE_x1,2,1,1,746,0.26873779296875
xor,18,a,global_sentinel_a,global,u16BE_x100,2,2,1,-1,0.26873779296875
xor,18,a,global_sentinel_a,global,i16BE_x100,2,2,1,-1,0.26873779296875
xor,19,a,global_sentinel_a,global,u16BE_x1,2,6,1,-1,0.26873779296875
xor,19,a,global_sentinel_a,global,i16BE_x1,2,6,1,-1,0.26873779296875
xor,19,a,global_sentinel_a,global,u16LE_x100,2,3,1,-1,0.26873779296875
xor,19,a,global_sentinel_a,global,i16LE_x100,2,3,1,-1,0.26873779296875
xor,19,a,global_sentinel_a,global,u16BE_x100,2,16,1,-1,0.26873779296875
xor,19,a,global_sentinel_a,global,i16BE_x100,2,16,1,-1,0.26873779296875
xor,20,a,global_sentinel_a,global,u16LE_x1,2,1,1,6444,0.26873779296875
xor,20,a,global_sentinel_a,global,i16LE_x1,2,1,1,6444,0.26873779296875
xor,21,a,global_sentinel_a,global,u16BE_x1,2,8,1,-1,0.26873779296875
xor,21,a,global_sentinel_a,global,i16BE_x1,2,8,1,-1,0.26873779296875
xor,22,a,global_sentinel_a,global,u16LE_x1,2,8,1,-1,0.26873779296875
xor,22,a,global_sentinel_a,global,i16LE_x1,2,8,1,-1,0.26873779296875
xor,22,a,global_sentinel_a,global,u16BE_x10,2,1,1,6847,0.26873779296875
xor,22,a,global_sentinel_a,global,i16BE_x10,2,1,1,6847,0.26873779296875
xor,22,a,global_sentinel_a,global,u16BE_x100,2,1,1,4551,0.26873779296875
xor,22,a,global_sentinel_a,global,i16BE_x100,2,1,1,4551,0.26873779296875
xor,23,a,global_sentinel_a,global,u16BE_x1,2,1,1,6444,0.26873779296875
xor,23,a,global_sentinel_a,global,i16BE_x1,2,1,1,6444,0.26873779296875
xor,23,a,global_sentinel_a,global,u16BE_x10,2,1,1,3860,0.26873779296875
xor,23,a,global_sentinel_a,global,i16BE_x10,2,1,1,3860,0.26873779296875
xor,23,a,global_sentinel_a,global,u16LE_x100,2,1,1,15460,0.26873779296875
xor,23,a,global_sentinel_a,global,i16LE_x100,2,1,1,15460,0.26873779296875
xor,24,a,global_sentinel_a,global,u16BE_x10,2,3,1,-1,0.26873779296875
xor,24,a,global_sentinel_a,global,i16BE_x10,2,3,1,-1,0.26873779296875
xor,24,a,global_sentinel_a,global,u16BE_x100,2,3,1,-1,0.26873779296875
xor,24,a,global_sentinel_a,global,i16BE_x100,2,3,1,-1,0.26873779296875
xor,28,a,global_sentinel_a,global,u16BE_x10,2,1,1,17352,0.26873779296875
xor,28,a,global_sentinel_a,global,i16BE_x10,2,1,1,17352,0.26873779296875
xor,32,a,global_sentinel_a,global,u16LE_x1,2,5,1,-1,0.26873779296875
xor,32,a,global_sentinel_a,global,i16LE_x1,2,5,1,-1,0.26873779296875
xor,33,a,global_sentinel_a,global,u16BE_x1,2,10,1,-1,0.26873779296875
xor,33,a,global_sentinel_a,global,i16BE_x1,2,10,1,-1,0.26873779296875
xor,34,a,global_sentinel_a,global,u16LE_x1,2,10,1,-1,0.26873779296875
xor,34,a,global_sentinel_a,global,i16LE_x1,2,10,1,-1,0.26873779296875
xor,35,a,global_sentinel_a,global,u16BE_x1,2,5,1,-1,0.26873779296875
xor,35,a,global_sentinel_a,global,i16BE_x1,2,5,1,-1,0.26873779296875
xor,36,a,global_sentinel_a,global,u16LE_x1,2,1,1,207,0.26873779296875
xor,36,a,global_sentinel_a,global,i16LE_x1,2,1,1,207,0.26873779296875
xor,36,a,global_sentinel_a,global,u16LE_x10,2,3,1,-1,0.26873779296875
xor,36,a,global_sentinel_a,global,i16LE_x10,2,3,1,-1,0.26873779296875
xor,37,a,global_sentinel_a,global,u16LE_x1,2,1,1,12602,0.26873779296875
xor,37,a,global_sentinel_a,global,i16LE_x1,2,1,1,12602,0.26873779296875
xor,38,a,global_sentinel_a,global,u16BE_x1,2,1,1,12602,0.26873779296875
xor,38,a,global_sentinel_a,global,i16BE_x1,2,1,1,12602,0.26873779296875
xor,39,a,global_sentinel_a,global,u16BE_x1,2,1,1,207,0.26873779296875
xor,39,a,global_sentinel_a,global,i16BE_x1,2,1,1,207,0.26873779296875
xor,40,a,global_sentinel_a,global,u16LE_x1,2,3,1,-1,0.26873779296875
xor,40,a,global_sentinel_a,global,i16LE_x1,2,3,1,-1,0.26873779296875
xor,40,a,global_sentinel_a,global,u16LE_x10,2,1,1,13301,0.26873779296875
xor,40,a,global_sentinel_a,global,i16LE_x10,2,1,1,13301,0.26873779296875
xor,40,a,global_sentinel_a,global,u16BE_x10,2,12,1,-1,0.26873779296875
xor,40,a,global_sentinel_a,global,i16BE_x10,2,12,1,-1,0.26873779296875
xor,41,a,global_sentinel_a,global,u16LE_x100,2,1,1,15665,0.26873779296875
xor,41,a,global_sentinel_a,global,i16LE_x100,2,1,1,15665,0.26873779296875
xor,43,a,global_sentinel_a,global,u16BE_x1,2,3,1,-1,0.26873779296875
xor,43,a,global_sentinel_a,global,i16BE_x1,2,3,1,-1,0.26873779296875
xor,43,a,global_sentinel_a,global,u16BE_x100,2,1,1,80,0.26873779296875
xor,43,a,global_sentinel_a,global,i16BE_x100,2,1,1,80,0.26873779296875
xor,44,a,global_sentinel_a,global,u16LE_x1,2,1,1,1679,0.26873779296875
xor,44,a,global_sentinel_a,global,i16LE_x1,2,1,1,1679,0.26873779296875
xor,45,a,global_sentinel_a,global,u16BE_x1,2,3,1,-1,0.26873779296875
xor,45,a,global_sentinel_a,global,i16BE_x1,2,3,1,-1,0.26873779296875
xor,46,a,global_sentinel_a,global,u16LE_x1,2,3,1,-1,0.26873779296875
xor,46,a,global_sentinel_a,global,i16LE_x1,2,3,1,-1,0.26873779296875
xor,47,a,global_sentinel_a,global,u16BE_x1,2,1,1,1679,0.26873779296875
xor,47,a,global_sentinel_a,global,i16BE_x1,2,1,1,1679,0.26873779296875
xor,47,a,global_sentinel_a,global,u16BE_x100,2,2,1,-1,0.26873779296875
xor,47,a,global_sentinel_a,global,i16BE_x100,2,2,1,-1,0.26873779296875
xor,48,a,global_sentinel_a,global,u16LE_x1,2,6,1,-1,0.26873779296875
xor,48,a,global_sentinel_a,global,i16LE_x1,2,6,1,-1,0.26873779296875
xor,48,a,global_sentinel_a,global,u16BE_x100,2,1,1,15665,0.26873779296875
xor,48,a,global_sentinel_a,global,i16BE_x100,2,1,1,15665,0.26873779296875
xor,50,a,global_sentinel_a,global,u16LE_x100,2,1,1,80,0.26873779296875
xor,50,a,global_sentinel_a,global,i16LE_x100,2,1,1,80,0.26873779296875
xor,51,a,global_sentinel_a,global,u16BE_x1,2,6,1,-1,0.26873779296875
xor,51,a,global_sentinel_a,global,i16BE_x1,2,6,1,-1,0.26873779296875
xor,52,a,global_sentinel_a,global,u16LE_x1,2,17,1,-1,0.26873779296875
xor,52,a,global_sentinel_a,global,i16LE_x1,2,17,1,-1,0.26873779296875
xor,52,a,global_sentinel_a,global,u16LE_x10,2,12,1,-1,0.26873779296875
xor,52,a,global_sentinel_a,global,i16LE_x10,2,12,1,-1,0.26873779296875
xor,52,a,global_sentinel_a,global,u16BE_x10,2,1,1,13301,0.26873779296875
xor,52,a,global_sentinel_a,global,i16BE_x10,2,1,1,13301,0.26873779296875
xor,53,a,global_sentinel_a,global,u16BE_x1,2,6,1,-1,0.26873779296875
xor,53,a,global_sentinel_a,global,i16BE_x1,2,6,1,-1,0.26873779296875
xor,54,a,global_sentinel_a,global,u16LE_x1,2,6,1,-1,0.26873779296875
xor,54,a,global_sentinel_a,global,i16LE_x1,2,6,1,-1,0.26873779296875
xor,54,a,global_sentinel_a,global,u16LE_x100,2,2,1,-1,0.26873779296875
xor,54,a,global_sentinel_a,global,i16LE_x100,2,2,1,-1,0.26873779296875
xor,55,a,global_sentinel_a,global,u16BE_x1,2,17,1,-1,0.26873779296875
xor,55,a,global_sentinel_a,global,i16BE_x1,2,17,1,-1,0.26873779296875
xor,56,a,global_sentinel_a,global,u16LE_x1,2,1,1,17309,0.26873779296875
xor,56,a,global_sentinel_a,global,i16LE_x1,2,1,1,17309,0.26873779296875
xor,56,a,global_sentinel_a,global,u16BE_x10,2,3,1,-1,0.26873779296875
xor,56,a,global_sentinel_a,global,i16BE_x10,2,3,1,-1,0.26873779296875
xor,59,a,global_sentinel_a,global,u16BE_x1,2,1,1,17309,0.26873779296875
xor,59,a,global_sentinel_a,global,i16BE_x1,2,1,1,17309,0.26873779296875
xor,60,a,global_sentinel_a,global,u16LE_x1,2,6,1,-1,0.26873779296875
xor,60,a,global_sentinel_a,global,i16LE_x1,2,6,1,-1,0.26873779296875
xor,63,a,global_sentinel_a,global,u16BE_x1,2,6,1,-1,0.26873779296875
xor,63,a,global_sentinel_a,global,i16BE_x1,2,6,1,-1,0.26873779296875
xor,64,a,global_sentinel_a,global,u16LE_x1,2,3,1,-1,0.26873779296875
xor,64,a,global_sentinel_a,global,i16LE_x1,2,3,1,-1,0.26873779296875
xor,65,a,global_sentinel_a,global,u16BE_x1,2,3,1,-1,0.26873779296875
xor,65,a,global_sentinel_a,global,i16BE_x1,2,3,1,-1,0.26873779296875
xor,66,a,global_sentinel_a,global,u16LE_x1,2,3,1,-1,0.26873779296875
xor,66,a,global_sentinel_a,global,i16LE_x1,2,3,1,-1,0.26873779296875
xor,67,a,global_sentinel_a,global,u16BE_x1,2,3,1,-1,0.26873779296875
xor,67,a,global_sentinel_a,global,i16BE_x1,2,3,1,-1,0.26873779296875
xor,67,a,global_sentinel_a,global,u16LE_x100,2,3,1,-1,0.26873779296875
xor,67,a,global_sentinel_a,global,i16LE_x100,2,3,1,-1,0.26873779296875
xor,67,a,global_sentinel_a,global,u16BE_x100,2,5,1,-1,0.26873779296875
xor,67,a,global_sentinel_a,global,i16BE_x100,2,5,1,-1,0.26873779296875
xor,68,a,global_sentinel_a,global,u16LE_x1,2,3,1,-1,0.26873779296875
xor,68,a,global_sentinel_a,global,i16LE_x1,2,3,1,-1,0.26873779296875
xor,68,a,global_sentinel_a,global,u16LE_x100,2,1,1,10676,0.26873779296875
xor,68,a,global_sentinel_a,global,i16LE_x100,2,1,1,10676,0.26873779296875
xor,68,a,global_sentinel_a,global,u16BE_x100,2,1,1,290,0.26873779296875
